Date,Investor_ID,Cash_Balance,Stock_Value,Total_Equity,Qty_AEL,Qty_CFIN,Qty_COMB,Qty_DFCC,Qty_DIAL,Qty_HAYL,Qty_HHL,Qty_HNB,Qty_JKH,Qty_LFIN,Qty_LIOC,Qty_LOFC,Qty_MELS,Qty_NDB,Qty_NTB
2020-10-26,INV_01,56530.61,945412.38,1001942.99,3790,832,2074,770,3290,6188,532,729,379,1444,2940,16381,7360,387,1338
2020-10-27,INV_01,47998.85,957538.66,1005537.51,3790,832,2233,770,3290,6188,532,729,379,1444,2940,16381,7360,387,1338
2020-10-28,INV_01,60511.74,929274.18,989785.92,3790,624,2233,770,3290,6188,532,729,379,1444,2940,16381,7360,387,1338
2020-10-29,INV_01,60511.74,958853.36,1019365.1,3790,624,2233,770,3290,6188,532,729,379,1444,2940,16381,7360,387,1338
2020-10-30,INV_01,51415.34,967859.7,1019275.03,3790,624,2233,770,3290,6188,532,830,379,1444,2940,16381,7360,387,1338
2020-11-02,INV_01,51415.34,955588.6,1007003.94,3790,624,2233,770,3290,6188,532,830,379,1444,2940,16381,7360,387,1338
2020-11-03,INV_01,51415.34,980425.82,1031841.15,3790,624,2233,770,3290,6188,532,830,379,1444,2940,16381,7360,387,1338
2020-11-04,INV_01,51415.34,990569.68,1041985.01,3790,624,2233,770,3290,6188,532,830,379,1444,2940,16381,7360,387,1338
2020-11-05,INV_01,63952.27,1005720.4,1069672.68,3790,624,2233,770,3290,6188,532,830,284,1444,2940,16381,7360,387,1338
2020-11-06,INV_01,54265.97,1044728.6,1098994.57,3790,624,2233,770,3290,6188,532,830,284,1444,2940,19045,7360,387,1338
2020-11-09,INV_01,54265.97,1050239.77,1104505.74,3790,624,2233,770,3290,6188,532,830,284,1444,2940,19045,7360,387,1338
2020-11-10,INV_01,90791.1,1000107.78,1090898.88,3790,624,2233,770,3290,6188,532,830,284,1444,2940,19045,5520,387,1338
2020-11-11,INV_01,100498.39,992605.93,1093104.32,3790,624,2233,770,3290,6188,532,830,213,1444,2940,19045,5520,387,1338
2020-11-12,INV_01,100498.39,981522.88,1082021.27,3790,624,2233,770,3290,6188,532,830,213,1444,2940,19045,5520,387,1338
2020-11-13,INV_01,117470.16,961538.65,1079008.82,3790,624,2233,770,3290,6188,532,830,213,1444,2940,14283,5520,387,1338
2020-11-16,INV_01,160812.93,914044.2,1074857.13,3790,624,2233,770,3290,4641,532,830,213,1444,2940,14283,5520,387,1338
2020-11-17,INV_01,136500.94,942564.4,1079065.33,3790,624,2233,770,3290,4641,532,1099,213,1444,2940,14283,5520,387,1338
2020-11-18,INV_01,166818.57,911989.74,1078808.31,3790,624,1674,770,3290,4641,532,1099,213,1444,2940,14283,5520,387,1338
2020-11-19,INV_01,174716.87,900973.12,1075689.99,3790,624,1674,770,3290,4641,532,1099,213,1083,2940,14283,5520,387,1338
2020-11-20,INV_01,148270.1,929879.47,1078149.57,3790,624,1674,770,3290,4641,532,1099,402,1083,2940,14283,5520,387,1338
2020-11-23,INV_01,160290.09,917052.81,1077342.89,3790,624,1674,770,3290,4641,532,1099,402,1083,2940,10712,5520,387,1338
2020-11-24,INV_01,166901.78,910938.91,1077840.69,3790,624,1674,770,2467,4641,532,1099,402,1083,2940,10712,5520,387,1338
2020-11-25,INV_01,176399.52,917323.1,1093722.62,3790,624,1674,577,2467,4641,532,1099,402,1083,2940,10712,5520,387,1338
2020-11-26,INV_01,176399.52,921932.43,1098331.95,3790,624,1674,577,2467,4641,532,1099,402,1083,2940,10712,5520,387,1338
2020-11-27,INV_01,176399.52,924707.8,1101107.31,3790,624,1674,577,2467,4641,532,1099,402,1083,2940,10712,5520,387,1338
2020-11-30,INV_01,149682.49,965733.1,1115415.59,3790,624,1674,577,2467,4641,532,1099,402,1083,4416,10712,5520,387,1338
2020-12-01,INV_01,127041.9,1003445.49,1130487.39,3790,963,1674,577,2467,4641,532,1099,402,1083,4416,10712,5520,387,1338
2020-12-02,INV_01,127041.9,1002411.25,1129453.15,3790,963,1674,577,2467,4641,532,1099,402,1083,4416,10712,5520,387,1338
2020-12-03,INV_01,141718.5,988601.68,1130320.18,3790,963,1674,577,2467,4641,532,1099,301,1083,4416,10712,5520,387,1338
2020-12-04,INV_01,141718.5,998785.4,1140503.9,3790,963,1674,577,2467,4641,532,1099,301,1083,4416,10712,5520,387,1338
2020-12-07,INV_01,150997.77,999734.54,1150732.31,3790,963,1674,577,2467,4641,532,1099,301,1083,4416,8034,5520,387,1338
2020-12-08,INV_01,128128.58,1040203.63,1168332.21,3790,963,1674,577,5058,4641,532,1099,301,1083,4416,8034,5520,387,1338
2020-12-09,INV_01,128128.58,1043044.85,1171173.43,3790,963,1674,577,5058,4641,532,1099,301,1083,4416,8034,5520,387,1338
2020-12-10,INV_01,139415.81,1025793.47,1165209.29,3790,963,1674,577,5058,4641,532,1099,225,1083,4416,8034,5520,387,1338
2020-12-11,INV_01,139415.81,1042385.75,1181801.57,3790,963,1674,577,5058,4641,532,1099,225,1083,4416,8034,5520,387,1338
2020-12-14,INV_01,118296.68,1072271.46,1190568.13,3790,963,1674,577,5058,4641,532,1099,225,1951,4416,8034,5520,387,1338
2020-12-15,INV_01,129864.64,1051067.91,1180932.56,3790,963,1674,577,5058,4641,532,1099,225,1463,4416,8034,5520,387,1338
2020-12-16,INV_01,129864.64,1052526.72,1182391.36,3790,963,1674,577,5058,4641,532,1099,225,1463,4416,8034,5520,387,1338
2020-12-17,INV_01,110190.38,1063955.64,1174146.02,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1338
2020-12-18,INV_01,110190.38,1060208.16,1170398.54,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1338
2020-12-21,INV_01,93513.52,1079515.54,1173029.05,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1677
2020-12-22,INV_01,93513.52,1086142.2,1179655.72,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1677
2020-12-23,INV_01,113833.71,1060822.16,1174655.87,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1257
2020-12-24,INV_01,113833.71,1075933.14,1189766.85,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1257
2020-12-25,INV_01,113833.71,1075933.14,1189766.85,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1257
2020-12-28,INV_01,113833.71,1084900.0,1198733.72,3790,963,1674,577,5058,5288,532,1099,225,1463,4416,8034,5520,387,1257
2020-12-29,INV_01,96588.35,1101974.62,1198562.97,3790,963,1674,577,5058,5288,532,1099,225,2200,4416,8034,5520,387,1257
2020-12-30,INV_01,81987.62,1116758.25,1198745.87,3790,963,1674,851,5058,5288,532,1099,225,2200,4416,8034,5520,387,1257
2020-12-31,INV_01,106145.64,1090002.05,1196147.69,3790,963,1255,851,5058,5288,532,1099,225,2200,4416,8034,5520,387,1257
2021-01-01,INV_01,124249.74,1071715.08,1195964.82,3790,963,941,851,5058,5288,532,1099,225,2200,4416,8034,5520,387,1257
2021-01-04,INV_01,151654.46,1056893.34,1208547.8,3790,963,941,851,5058,5288,532,824,225,2200,4416,8034,5520,387,1257
2021-01-05,INV_01,163690.12,1055539.54,1219229.66,3790,963,941,851,5058,5288,399,824,225,2200,4416,8034,5520,387,1257
2021-01-06,INV_01,163690.12,1054342.32,1218032.44,3790,963,941,851,5058,5288,399,824,225,2200,4416,8034,5520,387,1257
2021-01-07,INV_01,163690.12,1050562.25,1214252.37,3790,963,941,851,5058,5288,399,824,225,2200,4416,8034,5520,387,1257
2021-01-08,INV_01,174663.16,1045664.66,1220327.82,3790,963,941,638,5058,5288,399,824,225,2200,4416,8034,5520,387,1257
2021-01-11,INV_01,174663.16,1046895.89,1221559.05,3790,963,941,638,5058,5288,399,824,225,2200,4416,8034,5520,387,1257
2021-01-12,INV_01,148210.58,1095317.88,1243528.46,3790,963,941,1150,5058,5288,399,824,225,2200,4416,8034,5520,387,1257
2021-01-13,INV_01,125757.77,1143532.16,1269289.94,3790,963,941,1150,5058,5288,399,824,225,3078,4416,8034,5520,387,1257
2021-01-14,INV_01,141628.6,1127501.03,1269129.63,3790,722,941,1150,5058,5288,399,824,225,3078,4416,8034,5520,387,1257
2021-01-15,INV_01,120189.27,1201986.6,1322175.87,3790,722,941,1150,5058,5288,399,824,225,3078,4416,8034,5520,711,1257
2021-01-18,INV_01,101989.28,1276482.63,1378471.9,3790,722,941,1150,5058,5288,399,824,225,3078,4416,9951,5520,711,1257
2021-01-19,INV_01,121201.61,1253318.08,1374519.7,3790,722,941,1150,5058,5288,399,824,225,3078,4416,7463,5520,711,1257
2021-01-20,INV_01,102853.3,1325295.9,1428149.2,3790,722,941,1150,5058,5288,399,824,225,3078,4416,7463,5520,951,1257
2021-01-21,INV_01,87271.53,1442278.45,1529549.98,3790,722,941,1150,5058,5288,399,824,225,3078,4416,9278,5520,951,1257
2021-01-22,INV_01,74074.15,1494843.98,1568918.13,4287,722,941,1150,5058,5288,399,824,225,3078,4416,9278,5520,951,1257
2021-01-25,INV_01,62885.33,1565505.02,1628390.35,4287,722,941,1150,5058,5288,399,824,225,3078,4416,9278,5520,951,1460
2021-01-26,INV_01,62885.33,1549749.43,1612634.75,4287,722,941,1150,5058,5288,399,824,225,3078,4416,9278,5520,951,1460
2021-01-27,INV_01,53429.98,1582409.06,1635839.05,4287,722,941,1150,5058,5288,501,824,225,3078,4416,9278,5520,951,1460
2021-01-28,INV_01,69388.67,1566289.18,1635677.85,4287,541,941,1150,5058,5288,501,824,225,3078,4416,9278,5520,951,1460
2021-01-29,INV_01,92643.54,1502757.92,1595401.46,4287,541,941,1150,5058,5288,501,824,225,3078,3312,9278,5520,951,1460
2021-02-01,INV_01,167908.89,1388895.36,1556804.25,4287,541,941,1150,5058,3966,501,824,225,3078,3312,9278,5520,951,1460
2021-02-02,INV_01,182608.41,1278999.8,1461608.21,4287,541,941,1150,5058,3966,501,824,225,3078,3312,6958,5520,951,1460
2021-02-03,INV_01,154947.12,1351196.7,1506143.82,4287,541,941,1150,8217,3966,501,824,225,3078,3312,6958,5520,951,1460
2021-02-04,INV_01,154947.12,1351196.7,1506143.82,4287,541,941,1150,8217,3966,501,824,225,3078,3312,6958,5520,951,1460
2021-02-05,INV_01,154947.12,1360917.29,1515864.41,4287,541,941,1150,8217,3966,501,824,225,3078,3312,6958,5520,951,1460
2021-02-08,INV_01,131510.24,1384122.13,1515632.37,4287,541,941,1150,8217,3966,501,824,225,3078,3312,6958,5520,951,1924
2021-02-09,INV_01,131510.24,1384133.14,1515643.38,4287,541,941,1150,8217,3966,501,824,225,3078,3312,6958,5520,951,1924
2021-02-10,INV_01,142970.71,1243255.15,1386225.87,4287,405,941,1150,8217,3966,501,824,225,3078,3312,6958,5520,951,1924
2021-02-11,INV_01,151327.31,1227885.96,1379213.27,4287,303,941,1150,8217,3966,501,824,225,3078,3312,6958,5520,951,1924
2021-02-12,INV_01,128432.25,1319960.97,1448393.22,4287,303,941,1579,8217,3966,501,824,225,3078,3312,6958,5520,951,1924
2021-02-15,INV_01,151024.11,1253764.28,1404788.39,3215,303,941,1579,8217,3966,501,824,225,3078,3312,6958,5520,951,1924
2021-02-16,INV_01,161073.9,1203228.48,1364302.39,3215,303,941,1579,8217,3966,375,824,225,3078,3312,6958,5520,951,1924
2021-02-17,INV_01,136677.93,1234872.08,1371550.01,3215,303,941,1579,8217,3966,375,824,225,3078,4766,6958,5520,951,1924
2021-02-18,INV_01,116066.74,1289511.19,1405577.93,3215,303,941,1579,8217,3966,375,1016,225,3078,4766,6958,5520,951,1924
2021-02-19,INV_01,116066.74,1280932.1,1396998.84,3215,303,941,1579,8217,3966,375,1016,225,3078,4766,6958,5520,951,1924
2021-02-22,INV_01,134269.12,1232675.17,1366944.28,3215,303,941,1579,6162,3966,375,1016,225,3078,4766,6958,5520,951,1924
2021-02-23,INV_01,180349.87,1132968.26,1313318.13,3215,303,941,1579,6162,2974,375,1016,225,3078,4766,6958,5520,951,1924
2021-02-24,INV_01,180349.87,1131946.65,1312296.52,3215,303,941,1579,6162,2974,375,1016,225,3078,4766,6958,5520,951,1924
2021-02-25,INV_01,153057.73,1179876.03,1332933.77,3215,303,941,1579,6162,2974,375,1016,225,3078,4766,6958,5520,951,2496
2021-02-26,INV_01,153057.73,1179876.03,1332933.77,3215,303,941,1579,6162,2974,375,1016,225,3078,4766,6958,5520,951,2496
2021-03-01,INV_01,129873.59,1205122.84,1334996.43,3215,303,941,1579,8768,2974,375,1016,225,3078,4766,6958,5520,951,2496
2021-03-02,INV_01,158503.78,1148769.39,1307273.17,3215,303,941,1579,8768,2974,375,1016,225,3078,4766,6958,5520,951,1872
2021-03-03,INV_01,183747.75,1091781.69,1275529.45,3215,303,941,1579,8768,2974,375,1016,225,2308,4766,6958,5520,951,1872
2021-03-04,INV_01,183747.75,1066706.97,1250454.73,3215,303,941,1579,8768,2974,375,1016,225,2308,4766,6958,5520,951,1872
2021-03-05,INV_01,155913.29,1105758.35,1261671.65,3215,303,941,1579,8768,3626,375,1016,225,2308,4766,6958,5520,951,1872
2021-03-08,INV_01,132295.26,1179026.7,1311321.96,3215,648,941,1579,8768,3626,375,1016,225,2308,4766,6958,5520,951,1872
2021-03-09,INV_01,132295.26,1181986.63,1314281.89,3215,648,941,1579,8768,3626,375,1016,225,2308,4766,6958,5520,951,1872
2021-03-10,INV_01,146776.78,1149239.75,1296016.53,3215,648,705,1579,8768,3626,375,1016,225,2308,4766,6958,5520,951,1872
2021-03-11,INV_01,146776.78,1149239.75,1296016.53,3215,648,705,1579,8768,3626,375,1016,225,2308,4766,6958,5520,951,1872
2021-03-12,INV_01,162693.36,1141418.7,1304112.06,3215,648,705,1579,8768,3626,375,1016,225,2308,4766,6958,5520,713,1872
2021-03-15,INV_01,138066.02,1150198.63,1288264.65,3215,648,705,1579,8768,3626,375,1256,225,2308,4766,6958,5520,713,1872
2021-03-16,INV_01,117153.7,1158681.19,1275834.89,3215,648,705,1579,8768,3626,375,1256,225,2308,4766,6958,6255,713,1872
2021-03-17,INV_01,134558.88,1125197.49,1259756.37,3215,648,705,1579,8768,3626,375,1256,225,1731,4766,6958,6255,713,1872
2021-03-18,INV_01,153974.76,1083137.2,1237111.95,3215,648,705,1579,6576,3626,375,1256,225,1731,4766,6958,6255,713,1872
2021-03-19,INV_01,130662.14,1098769.54,1229431.68,3215,648,705,1579,6576,3626,375,1256,225,1731,4766,6958,7122,713,1872
2021-03-22,INV_01,130662.14,1112478.96,1243141.1,3215,648,705,1579,6576,3626,375,1256,225,1731,4766,6958,7122,713,1872
2021-03-23,INV_01,130662.14,1115560.45,1246222.59,3215,648,705,1579,6576,3626,375,1256,225,1731,4766,6958,7122,713,1872
2021-03-24,INV_01,130662.14,1142042.29,1272704.43,3215,648,705,1579,6576,3626,375,1256,225,1731,4766,6958,7122,713,1872
2021-03-25,INV_01,178367.01,1083046.89,1261413.91,3215,648,705,1579,6576,3626,375,1256,225,1731,4766,6958,5341,713,1872
2021-03-26,INV_01,151355.93,1112221.75,1263577.68,3215,648,705,1579,6576,3626,375,1256,225,1731,4766,6958,6334,713,1872
2021-03-29,INV_01,128455.68,1137642.84,1266098.52,3215,648,705,1579,6576,4119,375,1256,225,1731,4766,6958,6334,713,1872
2021-03-30,INV_01,138820.66,1124086.13,1262906.79,3215,486,705,1579,6576,4119,375,1256,225,1731,4766,6958,6334,713,1872
2021-03-31,INV_01,147039.75,1130906.3,1277946.05,3215,486,705,1579,6576,4119,375,1256,168,1731,4766,6958,6334,713,1872
2021-04-01,INV_01,147039.75,1145802.69,1292842.43,3215,486,705,1579,6576,4119,375,1256,168,1731,4766,6958,6334,713,1872
2021-04-02,INV_01,124764.66,1167857.23,1292621.89,3215,486,705,1579,9041,4119,375,1256,168,1731,4766,6958,6334,713,1872
2021-04-05,INV_01,140628.46,1165809.01,1306437.47,2411,486,705,1579,9041,4119,375,1256,168,1731,4766,6958,6334,713,1872
2021-04-06,INV_01,119374.33,1221631.42,1341005.74,2411,486,705,1579,9041,4119,644,1256,168,1731,4766,6958,6334,713,1872
2021-04-07,INV_01,152965.3,1196112.91,1349078.21,2411,486,705,1579,9041,4119,644,942,168,1731,4766,6958,6334,713,1872
2021-04-08,INV_01,174240.87,1191138.49,1365379.35,2411,486,705,1579,9041,4119,644,942,168,1731,4766,6958,6334,713,1404
2021-04-09,INV_01,147899.65,1235644.24,1383543.89,2411,486,705,1579,9041,4556,644,942,168,1731,4766,6958,6334,713,1404
2021-04-12,INV_01,125499.45,1292578.56,1418078.02,2411,486,705,1579,11482,4556,644,942,168,1731,4766,6958,6334,713,1404
2021-04-13,INV_01,125499.45,1292578.56,1418078.02,2411,486,705,1579,11482,4556,644,942,168,1731,4766,6958,6334,713,1404
2021-04-14,INV_01,125499.45,1292578.56,1418078.02,2411,486,705,1579,11482,4556,644,942,168,1731,4766,6958,6334,713,1404
2021-04-15,INV_01,106504.72,1328749.47,1435254.19,3298,486,705,1579,11482,4556,644,942,168,1731,4766,6958,6334,713,1404
2021-04-16,INV_01,90409.15,1341351.33,1431760.48,3298,486,705,1579,11482,4795,644,942,168,1731,4766,6958,6334,713,1404
2021-04-19,INV_01,90409.15,1321366.78,1411775.93,3298,486,705,1579,11482,4795,644,942,168,1731,4766,6958,6334,713,1404
2021-04-20,INV_01,96383.75,1259290.07,1355673.82,3298,486,705,1579,11482,4795,644,942,126,1731,4766,6958,6334,713,1404
2021-04-21,INV_01,81787.03,1294508.6,1376295.63,3298,486,705,1579,11482,4795,644,942,126,1731,4766,9252,6334,713,1404
2021-04-22,INV_01,94047.44,1249634.23,1343681.67,3298,486,705,1579,11482,4795,483,942,126,1731,4766,9252,6334,713,1404
2021-04-23,INV_01,94047.44,1229371.62,1323419.07,3298,486,705,1579,11482,4795,483,942,126,1731,4766,9252,6334,713,1404
2021-04-26,INV_01,79821.95,1243456.27,1323278.22,3298,486,705,1579,11482,4795,667,942,126,1731,4766,9252,6334,713,1404
2021-04-27,INV_01,84280.81,1211798.41,1296079.22,3298,486,705,1579,11482,4795,667,942,94,1731,4766,9252,6334,713,1404
2021-04-28,INV_01,71530.02,1265674.25,1337204.27,3298,486,705,1579,11482,4795,667,942,94,2074,4766,9252,6334,713,1404
2021-04-29,INV_01,71530.02,1261414.69,1332944.7,3298,486,705,1579,11482,4795,667,942,94,2074,4766,9252,6334,713,1404
2021-04-30,INV_01,60735.61,1272413.87,1333149.48,3298,653,705,1579,11482,4795,667,942,94,2074,4766,9252,6334,713,1404
2021-05-03,INV_01,85885.41,1240871.6,1326757.01,3298,653,705,1579,11482,4795,667,706,94,2074,4766,9252,6334,713,1404
2021-05-04,INV_01,96378.36,1211636.57,1308014.93,3298,489,705,1579,11482,4795,667,706,94,2074,4766,9252,6334,713,1404
2021-05-05,INV_01,81804.98,1237546.48,1319351.46,3298,489,705,1579,11482,5040,667,706,94,2074,4766,9252,6334,713,1404
2021-05-06,INV_01,69420.56,1258760.65,1328181.21,3298,489,705,1579,11482,5246,667,706,94,2074,4766,9252,6334,713,1404
2021-05-07,INV_01,58906.63,1290084.02,1348990.65,3298,489,705,1579,11482,5246,667,706,94,2074,5432,9252,6334,713,1404
2021-05-10,INV_01,71268.54,1253396.77,1324665.31,3298,489,705,1579,11482,5246,500,706,94,2074,5432,9252,6334,713,1404
2021-05-11,INV_01,60473.86,1274222.11,1334695.98,3298,489,705,1579,12705,5246,500,706,94,2074,5432,9252,6334,713,1404
2021-05-12,INV_01,51314.46,1286982.29,1338296.75,3298,489,705,1579,12705,5246,500,706,94,2074,5432,9252,6649,713,1404
2021-05-13,INV_01,70294.02,1275932.87,1346226.9,3298,489,705,1184,12705,5246,500,706,94,2074,5432,9252,6649,713,1404
2021-05-14,INV_01,59674.8,1286446.96,1346121.76,3298,489,705,1184,12705,5246,500,706,94,2074,5432,9252,6649,879,1404
2021-05-17,INV_01,50665.51,1319095.09,1369760.59,3298,489,705,1184,12705,5246,500,790,94,2074,5432,9252,6649,879,1404
2021-05-18,INV_01,62090.86,1306037.32,1368128.18,3298,489,528,1184,12705,5246,500,790,94,2074,5432,9252,6649,879,1404
2021-05-19,INV_01,76264.21,1287649.05,1363913.26,3298,489,528,888,12705,5246,500,790,94,2074,5432,9252,6649,879,1404
2021-05-20,INV_01,79520.97,1278388.07,1357909.04,3298,489,528,888,12705,5246,500,790,70,2074,5432,9252,6649,879,1404
2021-05-21,INV_01,100534.77,1242706.12,1343240.89,3298,489,528,888,12705,5246,500,790,70,2074,4074,9252,6649,879,1404
2021-05-24,INV_01,120000.38,1217880.34,1337880.73,3298,489,528,888,12705,5246,500,790,70,1555,4074,9252,6649,879,1404
2021-05-25,INV_01,120000.38,1227310.84,1347311.23,3298,489,528,888,12705,5246,500,790,70,1555,4074,9252,6649,879,1404
2021-05-26,INV_01,147922.85,1199106.33,1347029.18,3298,489,528,888,9528,5246,500,790,70,1555,4074,9252,6649,879,1404
2021-05-27,INV_01,168982.45,1177834.0,1346816.46,3298,489,528,888,9528,5246,500,592,70,1555,4074,9252,6649,879,1404
2021-05-28,INV_01,143383.11,1211028.62,1354411.72,3298,489,528,888,12383,5246,500,592,70,1555,4074,9252,6649,879,1404
2021-05-31,INV_01,191291.04,1167023.06,1358314.09,3298,489,528,888,12383,5246,500,592,70,1555,4074,9252,4986,879,1404
2021-06-01,INV_01,191291.04,1184494.88,1375785.92,3298,489,528,888,12383,5246,500,592,70,1555,4074,9252,4986,879,1404
2021-06-02,INV_01,191291.04,1184757.57,1376048.61,3298,489,528,888,12383,5246,500,592,70,1555,4074,9252,4986,879,1404
2021-06-03,INV_01,162313.13,1226404.93,1388718.05,3298,489,528,888,12383,5246,500,592,70,1555,4074,13666,4986,879,1404
2021-06-04,INV_01,189948.86,1196891.95,1386840.81,3298,489,528,888,9287,5246,500,592,70,1555,4074,13666,4986,879,1404
2021-06-07,INV_01,161171.74,1233780.63,1394952.37,3298,489,528,888,9287,5246,500,592,70,1555,4074,17983,4986,879,1404
2021-06-08,INV_01,161171.74,1227193.99,1388365.72,3298,489,528,888,9287,5246,500,592,70,1555,4074,17983,4986,879,1404
2021-06-09,INV_01,136828.55,1261548.1,1398376.66,3298,489,528,888,9287,5246,500,808,70,1555,4074,17983,4986,879,1404
2021-06-10,INV_01,116140.39,1290397.29,1406537.68,3298,489,528,888,9287,5583,500,808,70,1555,4074,17983,4986,879,1404
2021-06-11,INV_01,116140.39,1288328.28,1404468.67,3298,489,528,888,9287,5583,500,808,70,1555,4074,17983,4986,879,1404
2021-06-14,INV_01,98582.28,1309399.19,1407981.47,3298,489,528,888,9287,5877,500,808,70,1555,4074,17983,4986,879,1404
2021-06-15,INV_01,83648.98,1330484.7,1414133.68,3298,489,528,888,9287,5877,500,808,70,1555,4877,17983,4986,879,1404
2021-06-16,INV_01,71009.16,1353701.86,1424711.02,3298,489,528,888,9287,5877,500,808,70,1838,4877,17983,4986,879,1404
2021-06-17,INV_01,71009.16,1354692.59,1425701.76,3298,489,528,888,9287,5877,500,808,70,1838,4877,17983,4986,879,1404
2021-06-18,INV_01,60265.7,1370850.15,1431115.85,3298,489,528,888,9287,5877,500,808,70,1838,5476,17983,4986,879,1404
2021-06-21,INV_01,60265.7,1369594.16,1429859.87,3298,489,528,888,9287,5877,500,808,70,1838,5476,17983,4986,879,1404
2021-06-22,INV_01,69900.32,1339748.47,1409648.79,3298,489,528,888,9287,5877,375,808,70,1838,5476,17983,4986,879,1404
2021-06-23,INV_01,59327.23,1350529.1,1409856.33,3823,489,528,888,9287,5877,375,808,70,1838,5476,17983,4986,879,1404
2021-06-24,INV_01,83062.2,1326554.38,1409616.58,3823,489,528,888,9287,5877,375,808,70,1838,4107,17983,4986,879,1404
2021-06-25,INV_01,70486.14,1343072.45,1413558.6,3823,489,528,888,9287,6084,375,808,70,1838,4107,17983,4986,879,1404
2021-06-28,INV_01,70486.14,1331175.83,1401661.97,3823,489,528,888,9287,6084,375,808,70,1838,4107,17983,4986,879,1404
2021-06-29,INV_01,70486.14,1320335.93,1390822.07,3823,489,528,888,9287,6084,375,808,70,1838,4107,17983,4986,879,1404
2021-06-30,INV_01,77583.52,1300443.05,1378026.57,3823,489,528,888,9287,6084,281,808,70,1838,4107,17983,4986,879,1404
2021-07-01,INV_01,98349.66,1275648.38,1373998.04,3823,489,528,888,6965,6084,281,808,70,1838,4107,17983,4986,879,1404
2021-07-02,INV_01,127281.42,1254392.07,1381673.5,3823,489,528,888,6965,6084,281,808,70,1838,4107,13487,4986,879,1404
2021-07-05,INV_01,216911.02,1156616.46,1373527.48,3823,489,528,888,6965,4563,281,808,70,1838,4107,13487,4986,879,1404
2021-07-06,INV_01,184068.01,1197481.67,1381549.68,3823,489,528,888,6965,4563,281,808,70,2570,4107,13487,4986,879,1404
2021-07-07,INV_01,195160.21,1179755.3,1374915.51,3823,489,528,666,6965,4563,281,808,70,2570,4107,13487,4986,879,1404
2021-07-08,INV_01,165608.45,1210895.91,1376504.36,3823,489,528,666,6965,4563,281,808,70,3234,4107,13487,4986,879,1404
2021-07-09,INV_01,165608.45,1220959.56,1386568.01,3823,489,528,666,6965,4563,281,808,70,3234,4107,13487,4986,879,1404
