Transaction_ID,Investor_ID,Date,Action,Ticker,Execution_Price,Executed_Quantity,Cash_Balance_Post
TX_100368,INV_01,2021-12-22,BUY,DIAL,8.08,3250,148546.01
TX_100369,INV_01,2021-12-23,BUY,LIOC,58.74,379,126060.93
TX_100370,INV_01,2021-12-24,BUY,LIOC,61.78,306,106967.75
TX_100371,INV_01,2021-12-28,SELL,AEL,28.31,909,132440.75
TX_100372,INV_01,2021-12-30,SELL,JKH,147.47,72,142952.39
TX_100373,INV_01,2021-12-31,BUY,MELS,38.59,555,121321.28
TX_100374,INV_01,2022-01-04,SELL,HNB,112.62,228,146742.12
TX_100375,INV_01,2022-01-07,BUY,COMB,61.65,357,124513.57
TX_100376,INV_01,2022-01-10,SELL,COMB,64.04,283,142456.56
TX_100377,INV_01,2022-01-11,BUY,CFIN,80.66,264,120948.52
TX_100378,INV_01,2022-01-13,SELL,LFIN,54.38,785,163212.01
TX_100379,INV_01,2022-01-14,SELL,COMB,63.19,212,176475.05
TX_100380,INV_01,2022-01-18,BUY,HNB,114.07,232,149745.47
TX_100381,INV_01,2022-01-19,BUY,HNB,114.7,195,127156.26
TX_100382,INV_01,2022-01-20,BUY,JKH,159.0,119,108045.77
TX_100383,INV_01,2022-01-21,SELL,DFCC,52.74,308,124127.45
TX_100384,INV_01,2022-01-24,SELL,HNB,116.98,278,156321.76
TX_100385,INV_01,2022-01-25,SELL,MELS,41.62,1137,203165.61
TX_100386,INV_01,2022-01-26,SELL,CFIN,83.0,222,221407.1
TX_100387,INV_01,2022-01-27,SELL,NDB,59.39,276,237636.18
TX_100388,INV_01,2022-01-28,SELL,LIOC,49.12,1825,326381.52
TX_100389,INV_01,2022-01-31,BUY,COMB,63.81,767,276948.71
TX_100390,INV_01,2022-02-01,BUY,AEL,29.45,1410,235015.49
TX_100391,INV_01,2022-02-02,BUY,LIOC,59.08,596,199453.16
TX_100392,INV_01,2022-02-03,BUY,HAYL,104.97,285,169237.04
TX_100393,INV_01,2022-02-04,BUY,HAYL,104.97,241,143685.87
TX_100394,INV_01,2022-02-07,SELL,HNB,113.87,208,167133.06
TX_100395,INV_01,2022-02-08,SELL,HHL,64.37,150,176692.67
TX_100396,INV_01,2022-02-09,SELL,HHL,63.33,113,183777.92
TX_100397,INV_01,2022-02-11,BUY,JKH,154.14,178,156065.99
TX_100398,INV_01,2022-02-14,BUY,LIOC,55.28,423,132448.84
TX_100399,INV_01,2022-02-15,SELL,MELS,39.9,853,166139.83
TX_100400,INV_01,2022-02-16,BUY,LFIN,52.07,478,140999.3
TX_100401,INV_01,2022-02-17,SELL,DFCC,51.39,231,152752.78
TX_100402,INV_01,2022-02-18,SELL,NDB,59.14,207,164873.02
TX_100403,INV_01,2022-02-21,SELL,MELS,36.46,640,187971.99
TX_100404,INV_01,2022-02-22,BUY,LFIN,51.85,543,159535.17
TX_100405,INV_01,2022-02-23,SELL,DIAL,8.37,4873,199926.66
TX_100406,INV_01,2022-02-24,SELL,COMB,60.95,351,221107.24
TX_100407,INV_01,2022-02-25,BUY,NDB,53.86,615,187653.25
TX_100408,INV_01,2022-02-28,BUY,HHL,60.12,468,159235.42
TX_100409,INV_01,2022-03-01,BUY,LFIN,50.96,468,135148.29
TX_100410,INV_01,2022-03-02,BUY,DIAL,8.45,2400,114675.18
TX_100411,INV_01,2022-03-03,SELL,DFCC,48.44,173,122972.07
TX_100412,INV_01,2022-03-07,SELL,JKH,141.87,129,141090.41
TX_100413,INV_01,2022-03-08,SELL,HNB,108.47,156,157842.98
TX_100414,INV_01,2022-03-09,SELL,LFIN,44.49,961,200167.0
TX_100415,INV_01,2022-03-10,BUY,NTB,46.46,646,169855.43
TX_100416,INV_01,2022-03-11,SELL,MELS,32.4,480,185251.11
TX_100417,INV_01,2022-03-14,SELL,JKH,145.55,96,199084.45
TX_100418,INV_01,2022-03-15,SELL,HHL,52.27,202,209538.34
TX_100419,INV_01,2022-03-17,SELL,LOFC,15.9,1466,232614.65
TX_100420,INV_01,2022-03-18,BUY,MELS,33.09,1054,197393.08
TX_100421,INV_01,2022-03-22,SELL,DIAL,8.15,4255,231733.94
TX_100422,INV_01,2022-03-23,SELL,DFCC,46.41,130,237706.93
TX_100423,INV_01,2022-03-24,SELL,MELS,33.36,623,258283.2
TX_100424,INV_01,2022-03-25,BUY,HAYL,81.58,474,219227.99
TX_100425,INV_01,2022-03-28,SELL,HAYL,78.92,795,281342.92
TX_100426,INV_01,2022-03-29,SELL,AEL,14.9,1035,296608.14
TX_100427,INV_01,2022-03-30,SELL,MELS,30.61,468,310791.36
TX_100428,INV_01,2022-04-01,SELL,LIOC,23.88,1623,349167.8
TX_100429,INV_01,2022-04-05,BUY,JKH,144.57,362,296309.77
TX_100430,INV_01,2022-04-06,SELL,CFIN,58.39,166,305905.78
TX_100431,INV_01,2022-04-07,SELL,AEL,12.71,776,315667.88
TX_100432,INV_01,2022-04-08,SELL,COMB,49.02,263,328432.5
TX_100433,INV_01,2022-04-12,BUY,NDB,48.55,1014,278708.91
TX_100434,INV_01,2022-04-14,SELL,AEL,12.79,582,286080.98
TX_100435,INV_01,2022-04-15,BUY,DFCC,42.08,1019,242774.19
TX_100436,INV_01,2022-04-19,SELL,NDB,48.55,562,269787.31
TX_100437,INV_01,2022-04-20,SELL,COMB,49.02,198,279397.17
TX_100438,INV_01,2022-04-21,BUY,LIOC,23.72,1767,237072.97
TX_100439,INV_01,2022-04-22,SELL,CFIN,51.05,125,243390.48
TX_100440,INV_01,2022-04-25,SELL,DIAL,6.76,3191,264735.83
TX_100441,INV_01,2022-04-26,SELL,COMB,42.78,148,271003.83
TX_100442,INV_01,2022-04-27,BUY,HNB,80.08,507,229995.38
TX_100443,INV_01,2022-04-28,BUY,MELS,26.75,1289,195170.87
TX_100444,INV_01,2022-04-29,SELL,NDB,42.91,422,213099.68
TX_100445,INV_01,2022-05-02,SELL,COMB,44.06,111,217941.71
TX_100446,INV_01,2022-05-03,SELL,JKH,120.76,163,237429.1
TX_100447,INV_01,2022-05-04,BUY,COMB,44.15,806,201489.89
TX_100448,INV_01,2022-05-05,SELL,LIOC,28.78,1659,248757.16
TX_100449,INV_01,2022-05-06,SELL,LIOC,27.43,1244,282537.46
TX_100450,INV_01,2022-05-09,BUY,NTB,31.78,1333,239754.87
TX_100451,INV_01,2022-05-10,SELL,NTB,31.78,685,261304.57
TX_100452,INV_01,2022-05-12,BUY,HNB,73.83,530,221781.17
TX_100453,INV_01,2022-05-13,BUY,NTB,34.55,962,188209.65
TX_100454,INV_01,2022-05-17,BUY,HAYL,61.58,458,159722.56
TX_100455,INV_01,2022-05-18,SELL,HNB,74.1,376,187306.27
TX_100456,INV_01,2022-05-20,BUY,HHL,41.97,669,158946.87
TX_100457,INV_01,2022-05-23,BUY,NDB,37.82,630,134880.14
TX_100458,INV_01,2022-05-25,BUY,MELS,30.39,665,114466.35
TX_100459,INV_01,2022-05-26,SELL,NDB,35.55,474,131148.5
TX_100460,INV_01,2022-05-27,SELL,LOFC,9.7,1099,141702.2
TX_100461,INV_01,2022-05-30,SELL,HHL,42.92,318,155213.12
TX_100462,INV_01,2022-05-31,SELL,HNB,69.64,282,174654.65
TX_100463,INV_01,2022-06-01,SELL,JKH,121.3,122,189305.49
TX_100464,INV_01,2022-06-02,SELL,LOFC,8.6,824,196321.02
TX_100465,INV_01,2022-06-03,BUY,LOFC,8.5,3464,166582.58
TX_100466,INV_01,2022-06-06,SELL,NDB,32.73,355,178086.03
TX_100467,INV_01,2022-06-08,BUY,HNB,69.28,385,151146.16
TX_100468,INV_01,2022-06-10,BUY,JKH,122.53,185,128251.51
TX_100469,INV_01,2022-06-14,SELL,MELS,30.25,839,153375.58
TX_100470,INV_01,2022-06-15,SELL,LIOC,58.74,933,207631.93
TX_100471,INV_01,2022-06-16,SELL,LFIN,35.04,721,232642.21
TX_100472,INV_01,2022-06-17,SELL,DIAL,7.12,2394,249526.56
TX_100473,INV_01,2022-06-20,SELL,HAYL,49.4,711,284296.84
TX_100474,INV_01,2022-06-21,SELL,HHL,41.12,239,294026.3
TX_100475,INV_01,2022-06-23,SELL,CFIN,50.13,93,298642.05
TX_100476,INV_01,2022-06-24,BUY,HHL,42.44,1055,253416.19
TX_100477,INV_01,2022-06-27,SELL,LOFC,6.8,1484,263406.48
TX_100478,INV_01,2022-06-28,SELL,CFIN,48.38,70,266759.3
TX_100479,INV_01,2022-06-29,SELL,AEL,8.84,436,270576.51
TX_100480,INV_01,2022-07-01,BUY,AEL,8.94,4541,229589.57
TX_100481,INV_01,2022-07-04,BUY,COMB,42.95,801,194842.35
TX_100482,INV_01,2022-07-06,SELL,LOFC,6.0,1113,201453.57
TX_100483,INV_01,2022-07-07,SELL,NTB,27.93,754,222300.8
TX_100484,INV_01,2022-07-08,SELL,COMB,42.95,485,242923.38
TX_100485,INV_01,2022-07-11,SELL,HHL,40.06,443,260493.88
TX_100486,INV_01,2022-07-12,BUY,JKH,120.81,323,221081.8
TX_100487,INV_01,2022-07-13,SELL,CFIN,49.85,53,223697.42
TX_100488,INV_01,2022-07-14,SELL,NTB,27.75,566,239246.35
TX_100489,INV_01,2022-07-15,BUY,NDB,33.19,1081,203013.56
TX_100490,INV_01,2022-07-18,BUY,HAYL,56.92,534,172313.57
TX_100491,INV_01,2022-07-19,BUY,LIOC,65.07,397,146222.57
TX_100492,INV_01,2022-07-27,BUY,LOFC,6.8,3225,124073.27
TX_100493,INV_01,2022-07-28,BUY,NTB,29.45,631,105304.58
TX_100494,INV_01,2022-07-29,SELL,DIAL,7.45,1795,118545.89
TX_100495,INV_01,2022-08-01,BUY,MELS,29.37,605,100597.45
TX_100496,INV_01,2022-08-02,BUY,MELS,29.88,504,85385.66
TX_100497,INV_01,2022-08-03,BUY,COMB,45.09,284,72452.26
TX_100498,INV_01,2022-08-04,BUY,HHL,45.6,238,61491.97
TX_100499,INV_01,2022-08-05,BUY,HAYL,77.53,118,52251.84
TX_100500,INV_01,2022-08-08,BUY,MELS,33.53,233,44361.78
TX_100501,INV_01,2022-08-11,SELL,MELS,36.22,965,78968.75
TX_100502,INV_01,2022-08-12,BUY,CFIN,59.09,200,67031.72
TX_100503,INV_01,2022-08-15,SELL,AEL,12.38,1463,84963.87
TX_100504,INV_01,2022-08-17,BUY,JKH,125.72,101,72139.0
TX_100505,INV_01,2022-08-19,SELL,HAYL,85.26,696,130886.16
TX_100506,INV_01,2022-08-23,BUY,JKH,122.78,159,111169.7
TX_100507,INV_01,2022-08-24,SELL,AEL,11.92,1097,124110.26
TX_100508,INV_01,2022-08-25,SELL,HHL,48.08,392,142767.52
TX_100509,INV_01,2022-08-26,SELL,COMB,44.75,435,162037.82
TX_100510,INV_01,2022-08-30,BUY,MELS,35.06,693,137499.53
TX_100511,INV_01,2022-08-31,BUY,LFIN,33.39,617,116692.37
TX_100512,INV_01,2022-09-01,BUY,JKH,125.97,138,99135.05
TX_100513,INV_01,2022-09-02,BUY,HNB,72.23,205,84180.43
TX_100514,INV_01,2022-09-06,BUY,NTB,35.36,357,71431.5
TX_100515,INV_01,2022-09-07,BUY,LIOC,196.95,54,60689.89
TX_100516,INV_01,2022-09-08,SELL,HNB,70.8,359,85852.43
TX_100517,INV_01,2022-09-09,BUY,MELS,42.86,300,72866.75
TX_100518,INV_01,2022-09-12,BUY,CFIN,59.79,182,61877.0
TX_100519,INV_01,2022-09-13,BUY,HHL,57.42,161,52539.3
TX_100520,INV_01,2022-09-14,BUY,NTB,36.7,214,44606.87
TX_100521,INV_01,2022-09-19,SELL,NTB,38.04,725,71912.32
TX_100522,INV_01,2022-09-20,BUY,JKH,140.7,76,61112.16
TX_100523,INV_01,2022-09-21,BUY,AEL,10.8,848,51863.55
TX_100524,INV_01,2022-09-23,SELL,CFIN,61.08,135,60027.07
TX_100525,INV_01,2022-09-26,SELL,CFIN,59.61,101,65987.73
TX_100526,INV_01,2022-09-27,BUY,CFIN,59.61,166,55993.08
TX_100527,INV_01,2022-09-28,SELL,LFIN,37.45,695,81757.71
TX_100528,INV_01,2022-10-03,SELL,COMB,46.71,326,96834.46
TX_100529,INV_01,2022-10-04,SELL,MELS,36.88,972,132323.7
TX_100530,INV_01,2022-10-06,SELL,COMB,43.63,245,142907.31
TX_100531,INV_01,2022-10-07,SELL,NDB,36.0,537,162048.39
TX_100532,INV_01,2022-10-11,SELL,HAYL,65.35,522,195817.44
TX_100533,INV_01,2022-10-13,BUY,MELS,35.86,819,166154.44
TX_100534,INV_01,2022-10-17,SELL,DFCC,30.5,352,176782.42
TX_100535,INV_01,2022-10-18,SELL,LOFC,7.0,1641,188154.55
TX_100536,INV_01,2022-10-20,SELL,AEL,9.87,1035,198265.28
TX_100537,INV_01,2022-10-21,SELL,HAYL,63.71,391,222926.57
TX_100538,INV_01,2022-10-24,BUY,CFIN,53.56,624,189167.8
TX_100539,INV_01,2022-10-25,SELL,LOFC,6.8,1231,197454.89
TX_100540,INV_01,2022-10-26,BUY,DIAL,6.87,4314,167542.13
TX_100541,INV_01,2022-10-28,SELL,HHL,51.61,334,184605.9
TX_100542,INV_01,2022-10-31,SELL,LIOC,159.72,813,313156.95
TX_100543,INV_01,2022-11-01,SELL,LFIN,31.28,521,329292.35
TX_100544,INV_01,2022-11-02,SELL,JKH,127.93,337,371974.21
TX_100545,INV_01,2022-11-04,BUY,DFCC,30.5,1829,315635.41
TX_100546,INV_01,2022-11-07,SELL,COMB,42.78,183,323385.71
TX_100547,INV_01,2022-11-08,SELL,JKH,130.14,253,355982.29
TX_100548,INV_01,2022-11-09,BUY,HNB,64.82,823,302104.55
TX_100549,INV_01,2022-11-11,SELL,DIAL,6.95,2425,318787.24
TX_100550,INV_01,2022-11-14,SELL,NTB,42.07,544,341445.11
TX_100551,INV_01,2022-11-15,SELL,COMB,43.63,138,347406.49
TX_100552,INV_01,2022-11-17,BUY,LIOC,150.81,345,294857.73
TX_100553,INV_01,2022-11-18,SELL,HAYL,52.83,294,310235.08
TX_100554,INV_01,2022-11-21,SELL,HHL,49.29,250,322435.52
TX_100555,INV_01,2022-11-22,BUY,DFCC,28.11,1720,273600.61
TX_100556,INV_01,2022-11-24,SELL,HNB,66.96,475,305088.37
TX_100557,INV_01,2022-11-25,SELL,HHL,53.4,188,315027.66
TX_100558,INV_01,2022-11-28,BUY,AEL,9.31,5076,267302.83
TX_100559,INV_01,2022-11-29,SELL,DFCC,28.29,1151,299536.81
TX_100560,INV_01,2022-11-30,BUY,HAYL,60.52,742,254182.0
TX_100561,INV_01,2022-12-01,BUY,HAYL,61.42,620,215721.11
TX_100562,INV_01,2022-12-02,BUY,DIAL,7.7,4201,183039.53
TX_100563,INV_01,2022-12-05,BUY,NDB,30.91,888,155314.3
TX_100564,INV_01,2022-12-06,BUY,LIOC,181.45,128,131856.88
TX_100565,INV_01,2022-12-09,BUY,NDB,30.46,649,111891.72
TX_100566,INV_01,2022-12-12,BUY,LFIN,30.42,551,94960.04
TX_100567,INV_01,2022-12-13,BUY,LOFC,8.0,1780,80577.64
TX_100568,INV_01,2022-12-14,BUY,HHL,54.55,221,68401.75
TX_100569,INV_01,2022-12-15,SELL,NDB,30.19,787,91920.27
TX_100570,INV_01,2022-12-16,SELL,NDB,30.09,590,109498.58
TX_100571,INV_01,2022-12-19,SELL,JKH,137.61,190,135382.12
TX_100572,INV_01,2022-12-20,SELL,LIOC,179.93,728,265058.07
TX_100573,INV_01,2022-12-21,SELL,LOFC,7.5,1368,275215.47
TX_100574,INV_01,2022-12-22,SELL,DFCC,28.38,863,299459.48
TX_100575,INV_01,2022-12-23,SELL,LIOC,176.01,546,394602.18
TX_100576,INV_01,2022-12-26,SELL,NTB,42.52,408,411776.36
TX_100577,INV_01,2022-12-27,SELL,JKH,134.9,142,430740.92
TX_100578,INV_01,2022-12-28,SELL,AEL,9.96,2045,450906.64
TX_100579,INV_01,2022-12-30,SELL,HAYL,55.61,561,481793.47
TX_100580,INV_01,2023-01-04,SELL,HHL,55.41,196,492544.99
TX_100581,INV_01,2023-01-05,SELL,LIOC,174.49,409,563198.96
TX_100582,INV_01,2023-01-06,SELL,HNB,69.1,357,587621.79
TX_100583,INV_01,2023-01-09,SELL,MELS,36.22,934,621113.8
TX_100584,INV_01,2023-01-19,BUY,JKH,133.92,695,527109.14
TX_100585,INV_01,2023-01-20,BUY,LFIN,32.3,2448,447255.32
TX_100586,INV_01,2023-01-23,SELL,DFCC,31.38,648,467387.55
TX_100587,INV_01,2023-01-24,SELL,DIAL,7.79,2869,489502.7
TX_100588,INV_01,2023-01-25,BUY,JKH,135.64,541,415387.97
TX_100589,INV_01,2023-01-26,BUY,LIOC,176.88,352,352502.4
TX_100590,INV_01,2023-01-31,BUY,JKH,137.11,385,299185.72
TX_100591,INV_01,2023-02-01,BUY,HNB,78.39,572,253899.77
TX_100592,INV_01,2023-02-06,BUY,AEL,11.17,3409,215437.85
TX_100593,INV_01,2023-02-07,SELL,LFIN,36.67,1140,256818.79
TX_100594,INV_01,2023-02-08,BUY,HAYL,56.84,677,217953.56
TX_100595,INV_01,2023-02-10,SELL,NTB,50.13,306,233139.16
TX_100596,INV_01,2023-02-13,SELL,COMB,51.42,103,238382.52
TX_100597,INV_01,2023-02-14,SELL,NDB,30.0,442,251511.57
TX_100598,INV_01,2023-02-16,BUY,NDB,31.09,1213,213416.37
TX_100599,INV_01,2023-02-17,BUY,DFCC,32.8,976,181086.91
TX_100600,INV_01,2023-02-20,BUY,LOFC,6.3,4311,153656.01
TX_100601,INV_01,2023-02-22,SELL,HHL,60.47,147,162456.51
TX_100602,INV_01,2023-02-24,BUY,HAYL,63.95,381,137846.06
TX_100603,INV_01,2023-02-27,SELL,HNB,96.2,410,176893.09
TX_100604,INV_01,2023-02-28,SELL,JKH,132.74,512,244174.67
TX_100605,INV_01,2023-03-01,SELL,LOFC,6.1,2104,256880.73
TX_100606,INV_01,2023-03-06,SELL,LFIN,40.8,855,291416.21
TX_100607,INV_01,2023-03-07,BUY,LFIN,42.83,1020,247294.08
TX_100608,INV_01,2023-03-09,SELL,LIOC,172.97,395,314934.76
TX_100609,INV_01,2023-03-10,SELL,COMB,57.32,77,319304.57
TX_100610,INV_01,2023-03-13,SELL,HHL,64.48,110,326326.92
TX_100611,INV_01,2023-03-14,SELL,LOFC,6.0,1578,335700.24
TX_100612,INV_01,2023-03-20,BUY,AEL,14.8,3402,284842.84
TX_100613,INV_01,2023-03-21,SELL,DFCC,42.52,730,315571.16
TX_100614,INV_01,2023-03-22,SELL,LOFC,6.5,1184,323190.2
TX_100615,INV_01,2023-03-23,SELL,DFCC,40.76,547,345262.28
TX_100616,INV_01,2023-03-24,BUY,NDB,40.91,1265,292988.2
TX_100617,INV_01,2023-03-27,SELL,NDB,40.28,951,330909.34
TX_100618,INV_01,2023-03-28,SELL,CFIN,66.64,273,348920.39
TX_100619,INV_01,2023-03-29,BUY,LIOC,147.33,355,296095.09
TX_100620,INV_01,2023-03-30,BUY,HAYL,62.95,705,251274.39
TX_100621,INV_01,2023-03-31,BUY,HAYL,63.12,597,213214.11
TX_100622,INV_01,2023-04-03,SELL,HHL,60.85,83,218214.5
TX_100623,INV_01,2023-04-04,BUY,AEL,13.03,2511,185162.51
TX_100624,INV_01,2023-04-06,BUY,DIAL,8.79,3159,157114.54
TX_100625,INV_01,2023-04-07,BUY,HNB,116.81,201,133401.42
TX_100626,INV_01,2023-04-11,BUY,MELS,43.29,462,113202.78
TX_100627,INV_01,2023-04-13,BUY,CFIN,64.67,262,96091.11
TX_100628,INV_01,2023-04-17,BUY,AEL,13.5,1067,81544.72
TX_100629,INV_01,2023-04-19,SELL,JKH,134.7,384,132753.47
TX_100630,INV_01,2023-04-20,BUY,LOFC,5.8,3433,112642.96
TX_100631,INV_01,2023-04-21,SELL,HHL,61.14,62,116395.78
TX_100632,INV_01,2023-04-24,SELL,DFCC,38.72,410,132112.55
TX_100633,INV_01,2023-04-26,BUY,LOFC,5.7,3476,112101.22
TX_100634,INV_01,2023-04-27,SELL,CFIN,61.25,271,128534.57
TX_100635,INV_01,2023-04-28,BUY,HNB,106.8,180,109117.93
TX_100636,INV_01,2023-05-01,SELL,MELS,43.53,816,144279.48
TX_100637,INV_01,2023-05-03,BUY,NTB,56.02,386,122439.05
TX_100638,INV_01,2023-05-04,SELL,LFIN,41.32,897,159129.31
TX_100639,INV_01,2023-05-05,SELL,COMB,49.28,58,161959.12
TX_100640,INV_01,2023-05-10,BUY,NDB,41.18,589,137459.35
TX_100641,INV_01,2023-05-11,BUY,COMB,54.54,378,116638.19
TX_100642,INV_01,2023-05-12,SELL,LFIN,42.13,672,144664.17
TX_100643,INV_01,2023-05-16,SELL,LOFC,5.1,2615,157867.3
TX_100644,INV_01,2023-05-18,SELL,JKH,134.46,288,196203.79
TX_100645,INV_01,2023-05-19,BUY,COMB,51.09,576,166479.04
TX_100646,INV_01,2023-05-22,SELL,AEL,13.31,4131,220920.26
TX_100647,INV_01,2023-05-23,SELL,LFIN,41.15,504,241454.67
TX_100648,INV_01,2023-05-24,BUY,JKH,135.69,266,205001.17
TX_100649,INV_01,2023-05-29,SELL,COMB,51.64,282,219417.49
TX_100650,INV_01,2023-05-30,SELL,HAYL,57.86,1010,277272.92
TX_100651,INV_01,2023-05-31,SELL,COMB,51.37,212,288053.68
TX_100652,INV_01,2023-06-01,BUY,LIOC,118.86,363,244474.62
TX_100653,INV_01,2023-06-02,SELL,MELS,42.89,612,270460.81
TX_100654,INV_01,2023-06-05,BUY,HNB,111.69,363,229512.41
TX_100655,INV_01,2023-06-06,BUY,DFCC,37.05,929,194745.57
TX_100656,INV_01,2023-06-07,SELL,NDB,41.18,861,229850.15
TX_100657,INV_01,2023-06-08,BUY,MELS,43.6,790,195057.86
TX_100658,INV_01,2023-06-09,SELL,NDB,41.09,646,221335.38
TX_100659,INV_01,2023-06-12,BUY,MELS,43.68,760,187803.35
TX_100660,INV_01,2023-06-13,BUY,NTB,63.9,440,159405.23
TX_100661,INV_01,2023-06-14,BUY,COMB,58.89,406,135258.63
TX_100662,INV_01,2023-06-15,BUY,DFCC,41.59,487,114800.55
TX_100663,INV_01,2023-06-16,SELL,AEL,14.99,3098,160767.31
TX_100664,INV_01,2023-06-19,SELL,DFCC,41.96,662,188269.01
TX_100665,INV_01,2023-06-20,SELL,CFIN,65.11,203,201354.99
TX_100666,INV_01,2023-06-21,BUY,CFIN,65.29,462,170887.62
TX_100667,INV_01,2023-06-22,BUY,DIAL,8.62,2972,145002.6
TX_100668,INV_01,2023-06-23,BUY,MELS,46.86,464,123041.53
TX_100669,INV_01,2023-06-26,BUY,JKH,147.05,125,104476.78
TX_100670,INV_01,2023-06-27,SELL,AEL,15.36,2324,139815.97
TX_100671,INV_01,2023-06-28,BUY,NDB,47.78,438,118680.42
TX_100672,INV_01,2023-06-29,BUY,DIAL,8.62,2064,100703.74
TX_100673,INV_01,2023-07-04,BUY,LOFC,6.1,2476,85449.11
TX_100674,INV_01,2023-07-05,BUY,HAYL,77.94,164,72539.57
TX_100675,INV_01,2023-07-06,SELL,HHL,70.71,47,75829.62
TX_100676,INV_01,2023-07-12,BUY,HAYL,80.22,141,64405.95
TX_100677,INV_01,2023-07-14,BUY,JKH,154.18,62,54751.29
TX_100678,INV_01,2023-07-17,BUY,CFIN,79.84,102,46526.4
TX_100679,INV_01,2023-07-25,SELL,HNB,166.6,494,128004.87
TX_100680,INV_01,2023-07-27,BUY,COMB,83.89,228,108686.85
TX_100681,INV_01,2023-07-28,BUY,LOFC,6.1,2672,92224.66
TX_100682,INV_01,2023-07-31,BUY,DFCC,76.05,181,78321.58
TX_100683,INV_01,2023-08-01,BUY,JKH,165.0,71,66489.56
TX_100684,INV_01,2023-08-02,BUY,HHL,73.97,134,56477.85
TX_100685,INV_01,2023-08-04,SELL,JKH,181.23,347,118734.93
TX_100686,INV_01,2023-08-07,BUY,AEL,16.48,1080,100761.96
TX_100687,INV_01,2023-08-08,BUY,MELS,70.06,215,85547.93
TX_100688,INV_01,2023-08-11,SELL,LFIN,58.84,378,107567.16
TX_100689,INV_01,2023-08-14,SELL,DIAL,9.71,4200,147948.77
TX_100690,INV_01,2023-08-15,SELL,HHL,76.09,68,153071.01
TX_100691,INV_01,2023-08-16,BUY,LIOC,109.64,209,129926.17
TX_100692,INV_01,2023-08-17,BUY,DIAL,9.71,2006,110249.51
TX_100693,INV_01,2023-08-18,SELL,NTB,115.6,436,160148.43
TX_100694,INV_01,2023-08-21,SELL,HAYL,75.39,834,222399.01
TX_100695,INV_01,2023-08-22,SELL,DIAL,9.54,3652,256906.38
TX_100696,INV_01,2023-08-23,SELL,COMB,84.34,317,283375.49
TX_100697,INV_01,2023-08-24,SELL,MELS,65.24,1016,348992.66
TX_100698,INV_01,2023-08-25,SELL,DFCC,82.26,542,393130.95
TX_100699,INV_01,2023-08-28,SELL,HNB,161.48,370,452282.22
TX_100700,INV_01,2023-08-31,SELL,DFCC,80.13,406,484488.86
TX_100701,INV_01,2023-09-01,BUY,NTB,104.68,694,411111.87
TX_100702,INV_01,2023-09-05,BUY,HNB,167.53,368,348843.24
TX_100703,INV_01,2023-09-06,SELL,NDB,70.42,594,390256.29
TX_100704,INV_01,2023-09-07,BUY,DFCC,85.32,686,331144.63
TX_100705,INV_01,2023-09-08,BUY,NTB,108.72,456,281072.95
TX_100706,INV_01,2023-09-11,SELL,LIOC,111.03,528,339111.77
TX_100707,INV_01,2023-09-12,BUY,AEL,16.85,3018,287752.29
TX_100708,INV_01,2023-09-14,BUY,LOFC,5.2,8300,244160.69
TX_100709,INV_01,2023-09-15,SELL,HHL,78.59,51,248128.49
TX_100710,INV_01,2023-09-18,SELL,AEL,18.43,2767,298619.14
TX_100711,INV_01,2023-09-19,SELL,NDB,64.98,445,327244.58
TX_100712,INV_01,2023-09-20,SELL,NDB,64.59,334,348603.37
TX_100713,INV_01,2023-09-21,SELL,AEL,17.97,2075,385510.64
TX_100714,INV_01,2023-09-22,BUY,LIOC,107.33,538,327188.99
TX_100715,INV_01,2023-09-26,SELL,DFCC,79.48,476,364642.93
TX_100716,INV_01,2023-10-02,SELL,JKH,187.37,260,412873.25
TX_100717,INV_01,2023-10-03,SELL,NTB,99.22,614,473187.55
TX_100718,INV_01,2023-10-04,BUY,NDB,62.01,1144,401533.58
TX_100719,INV_01,2023-10-05,BUY,AEL,17.78,3387,340710.09
TX_100720,INV_01,2023-10-06,SELL,MELS,68.4,762,392308.28
TX_100721,INV_01,2023-10-09,SELL,LFIN,54.4,284,407603.26
TX_100722,INV_01,2023-10-10,SELL,NTB,97.8,461,452238.08
TX_100723,INV_01,2023-10-11,SELL,NTB,95.66,345,484911.89
TX_100724,INV_01,2023-10-12,BUY,AEL,17.31,4200,411463.04
TX_100725,INV_01,2023-10-13,SELL,NDB,59.15,536,442849.24
TX_100726,INV_01,2023-10-17,SELL,LOFC,4.7,5323,467617.15
TX_100727,INV_01,2023-10-18,SELL,LIOC,91.69,531,515819.87
TX_100728,INV_01,2023-10-19,BUY,NDB,58.77,1316,437710.98
TX_100729,INV_01,2023-10-20,BUY,COMB,78.63,834,371473.71
TX_100730,INV_01,2023-10-23,SELL,HHL,69.65,39,374162.94
TX_100731,INV_01,2023-10-24,SELL,LFIN,52.95,213,385328.04
TX_100732,INV_01,2023-10-25,SELL,LIOC,90.21,398,420874.07
TX_100733,INV_01,2023-10-26,SELL,COMB,74.47,446,453754.47
TX_100734,INV_01,2023-10-27,BUY,HNB,153.57,443,385041.81
TX_100735,INV_01,2023-10-30,SELL,NDB,59.24,731,427915.65
TX_100736,INV_01,2023-10-31,SELL,DFCC,74.2,357,454139.96
TX_100737,INV_01,2023-11-01,BUY,COMB,75.92,897,385361.39
