date,action,wealth_change,market_gap,true_lambda
2025-11-20,SELL,11417.664812088013,0.06029699005605238,2.7044444444444906
2025-11-21,SELL,-6271.497854231857,-0.13089107354575802,2.705000000000044
2025-11-24,SELL,-42818.2605142612,-0.3465301084291106,2.7066666666667043
2025-11-25,BUY,19832.478112220764,-0.15874588895006259,2.707222222222258
2025-11-26,BUY,7572.480914116837,0.023594155369921488,2.707777777777812
2025-11-27,SELL,-28408.156442642212,-0.020911312221283396,2.708333333333366
2025-11-28,BUY,5543.601937294938,-0.1520483046139831,2.7088888888889198
2025-12-01,SELL,-91844.84342670534,-0.7508975273845531,2.7105555555555823
2025-12-02,BUY,25563.438143730164,0.244424134847554,2.7111111111111366
2025-12-03,SELL,-65508.97329616733,-0.1946915463701293,2.711666666666691
2025-12-05,SELL,-47188.07853221707,-0.6067727648274568,2.7127777777777995
2025-12-08,SELL,2417.0337972636335,-0.04171242427637445,2.714444444444463
2025-12-09,BUY,45204.096594334114,0.2077747333457225,2.7150000000000176
2025-12-10,BUY,57113.96861409955,-0.04265149749831387,2.7155555555555724
2025-12-11,BUY,21365.804410937242,-0.32489013564607205,2.716111111111127
2025-12-12,HOLD,5042.444849014282,-0.0779263917627171,2.7166666666666823
2025-12-15,SELL,-29241.40837287996,-0.05400076902708495,2.7183333333333466
2025-12-16,SELL,-721.8687171926722,0.32822414597103444,2.7188888888889013
2025-12-17,SELL,5955.980489253998,-0.15455275128084534,2.7194444444444565
2025-12-18,SELL,-15207.135544776917,0.29676843549156784,2.7200000000000113
2025-12-19,SELL,-11818.99060821766,0.11863633327400258,2.720555555555566
2025-12-22,SELL,-21773.19415140152,-0.1760445831296087,2.7222222222222316
2025-12-23,SELL,1608.6491699228063,-0.08938008806322895,2.722777777777787
2025-12-24,BUY,35.087324142921716,0.068483849193135,2.7233333333333416
2025-12-25,HOLD,-2401694.9229459744,57.71246615622767,2.723888888888897
2025-12-26,BUY,2420507.781638619,-137.11231457686873,2.724444444444452
2025-12-29,SELL,-2987.7354035377502,0.00959776575142346,2.726111111111118
2025-12-30,BUY,31724.92454528995,0.4587002473085411,2.726666666666673
2025-12-31,BUY,25718.979478837922,0.14177626397791077,2.727222222222228
2026-01-02,HOLD,34562.8976020813,-0.35051156594394506,2.728333333333339
2026-01-05,SELL,12124.775222774595,0.3842287509572051,2.7300000000000044
2026-01-06,BUY,66014.41811561584,0.6472338786698506,2.73055555555556
2026-01-07,BUY,0.0,0.0,2.7311111111111153
2026-01-08,SELL,0.0,1.4799217454842584,2.731666666666671
2026-01-09,BUY,84339.86386299226,-1.2459197404882216,2.7322222222222257
2026-01-12,BUY,-973.8274860372767,0.013240526112112683,2.733888888888892
2026-01-13,BUY,6019.898441314697,-0.25434240391544183,2.7344444444444473
2026-01-14,BUY,56537.30075645354,-0.5495263300588027,2.7350000000000025
2026-01-16,HOLD,-1297.2146549234167,0.3057480951953573,2.736111111111114
2026-01-19,SELL,-28195.30743789673,0.31276716583835684,2.73777777777778
2026-01-20,BUY,20961.366603854112,-0.3871112684385558,2.7383333333333355
2026-01-21,BUY,66535.98985481076,-0.34784862156820306,2.7388888888888907
2026-01-22,SELL,-31571.292961118743,0.6728395084602878,2.7394444444444463
2026-01-23,HOLD,25301.076570509,-0.08279541331013274,2.740000000000002
2026-01-26,BUY,6996.562520978972,0.05054534726256499,2.741666666666668
2026-01-27,HOLD,-4243.840215682052,0.23227062359193473,2.7422222222222237
2026-01-28,HOLD,-7075.447147370316,0.12357044228524794,2.7427777777777793
2026-01-29,SELL,-11155.752834319137,0.028122580839839983,2.7433333333333345
2026-01-30,SELL,9068.20436859224,-0.41868788957574177,2.74388888888889
2026-02-02,SELL,-31778.571449278854,0.04012137767499535,2.7455555555555566
2026-02-03,HOLD,2180.338520048186,-0.04637775008771161,2.746111111111112
2026-02-05,HOLD,-220.6153430910781,0.08781723450241863,2.747222222222223
2026-02-06,BUY,5179.702896114439,0.0652096617796305,2.7477777777777788
2026-02-09,SELL,-3965.8700866661966,-0.0032241128156029752,2.7494444444444452
2026-02-10,SELL,-9615.30378532596,0.16434564429610443,2.750000000000001
2026-02-11,BUY,2703.417398452759,0.03224207020153802,2.750555555555556
2026-02-12,SELL,-11973.12761878781,0.08525758038006037,2.7511111111111113
2026-02-13,HOLD,10204.692220687866,0.06306019091439907,2.751666666666667
2026-02-16,SELL,37111.03124999907,0.5566000774839486,2.753333333333334
2026-02-17,BUY,7058.7551364907995,-0.1802345935212113,2.7538888888888895
2026-02-18,BUY,6652.030332565308,0.4760240834136287,2.754444444444445
2026-02-19,SELL,0.0,-0.10828827494260285,2.7550000000000003
2026-02-20,HOLD,0.0,-0.3221027436569268,2.755555555555556
2026-02-23,HOLD,0.0,0.10771453268407782,2.7572222222222225
2026-02-24,BUY,0.0,-0.7072678121066267,2.757777777777778
2026-02-25,BUY,0.0,0.062115333955992114,2.7583333333333337
2026-02-26,HOLD,0.0,0.37246064856018,2.7588888888888894
2026-02-27,HOLD,0.0,-1.105784205169169,2.759444444444445
2026-03-02,BUY,-3336.9343261700124,0.07362679070912481,2.7611111111111115
2026-03-03,BUY,0.0,-4.857164815392478,2.761666666666667
2026-03-04,SELL,-1430865.939163207,32.29798893062701,2.7622222222222224
